ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
94947,2,2023,Gas- Residential,N,"8,382","670,782",80
94947,3,2023,Gas- Residential,N,"8,374","634,916",76
94949,1,2023,Gas- Residential,N,"5,804","535,195",92
94949,2,2023,Gas- Residential,N,"5,815","492,725",85
94949,3,2023,Gas- Residential,N,"5,809","469,815",81
94951,1,2023,Gas- Residential,N,"1,203","104,524",87
94951,2,2023,Gas- Residential,N,"1,206","102,613",85
94951,3,2023,Gas- Residential,N,"1,208","96,123",80
94952,1,2023,Gas- Residential,Y,"11,162","836,982",75
94952,2,2023,Gas- Residential,Y,"11,152","809,038",73
94952,3,2023,Gas- Residential,Y,"11,164","759,416",68
94954,1,2023,Gas- Residential,N,"13,013","951,767",73
94954,2,2023,Gas- Residential,N,"13,018","924,811",71
94954,3,2023,Gas- Residential,N,"13,021","854,775",66
94957,1,2023,Gas- Residential,N,776,"136,819",176
94957,2,2023,Gas- Residential,N,775,"128,190",165
94957,3,2023,Gas- Residential,N,776,"125,177",161
94960,1,2023,Gas- Residential,N,"5,449","512,910",94
94960,2,2023,Gas- Residential,N,"5,448","480,163",88
94960,3,2023,Gas- Residential,N,"5,444","458,846",84
94964,1,2023,Gas- Residential,Y,0,0,
94964,2,2023,Gas- Residential,Y,0,0,
94964,3,2023,Gas- Residential,Y,0,0,
94965,1,2023,Gas- Residential,N,"3,996","318,879",80
94965,2,2023,Gas- Residential,N,"4,003","304,260",76
94965,3,2023,Gas- Residential,N,"4,001","302,971",76
95002,1,2023,Gas- Residential,N,404,"28,715",71
95002,2,2023,Gas- Residential,N,404,"28,631",71
95002,3,2023,Gas- Residential,N,403,"26,624",66
95003,1,2023,Gas- Residential,N,"8,995","633,255",70
95003,2,2023,Gas- Residential,N,"9,003","623,587",69
95003,3,2023,Gas- Residential,N,"9,004","575,717",64
95004,1,2023,Gas- Residential,N,453,"31,677",70
95004,2,2023,Gas- Residential,N,452,"30,452",67
95004,3,2023,Gas- Residential,N,452,"29,239",65
95005,1,2023,Gas- Residential,N,"1,529","148,779",97
95005,2,2023,Gas- Residential,N,"1,528","146,812",96
95005,3,2023,Gas- Residential,N,"1,525","134,933",88
95006,1,2023,Gas- Residential,N,629,"57,127",91
95006,2,2023,Gas- Residential,N,629,"55,142",88
95006,3,2023,Gas- Residential,N,627,"53,444",85
95007,1,2023,Gas- Residential,N,228,"23,283",102
95007,2,2023,Gas- Residential,N,228,"22,660",99
95007,3,2023,Gas- Residential,N,228,"21,818",96
95008,1,2023,Gas- Residential,N,"15,028","1,017,348",68
95008,2,2023,Gas- Residential,N,"15,047","977,955",65
95008,3,2023,Gas- Residential,N,"15,045","898,197",60
95010,1,2023,Gas- Residential,N,"3,878","235,632",61
95010,2,2023,Gas- Residential,N,"3,885","235,593",61
95010,3,2023,Gas- Residential,N,"3,879","216,423",56
95012,1,2023,Gas- Residential,N,"2,054","104,660",51
95012,2,2023,Gas- Residential,N,"2,056","103,567",50
95012,3,2023,Gas- Residential,N,"2,054","102,056",50
95013,1,2023,Gas- Residential,Y,0,0,
95013,2,2023,Gas- Residential,Y,0,0,
95013,3,2023,Gas- Residential,Y,0,0,
95014,1,2023,Gas- Residential,N,"17,217","1,368,411",79
95014,2,2023,Gas- Residential,N,"17,216","1,304,741",76
95014,3,2023,Gas- Residential,N,"17,201","1,223,010",71
95017,1,2023,Gas- Residential,Y,0,0,
95017,2,2023,Gas- Residential,Y,0,0,
95017,3,2023,Gas- Residential,Y,0,0,
95018,1,2023,Gas- Residential,N,"1,311","112,024",85
95018,2,2023,Gas- Residential,N,"1,308","113,879",87
95018,3,2023,Gas- Residential,N,"1,308","102,766",79
95019,1,2023,Gas- Residential,N,"1,193","62,327",52
95019,2,2023,Gas- Residential,N,"1,191","61,196",51
95019,3,2023,Gas- Residential,N,"1,190","60,104",51
95020,1,2023,Gas- Residential,N,"16,459","1,216,423",74
95020,2,2023,Gas- Residential,N,"16,479","1,178,005",71
95020,3,2023,Gas- Residential,N,"16,502","1,055,982",64
95023,1,2023,Gas- Residential,N,"16,100","1,052,490",65
95023,2,2023,Gas- Residential,N,"16,097","1,023,109",64
95023,3,2023,Gas- Residential,N,"16,098","929,187",58
95030,1,2023,Gas- Residential,N,"4,728","594,403",126
95030,2,2023,Gas- Residential,N,"4,728","556,681",118
95030,3,2023,Gas- Residential,N,"4,729","540,581",114
95032,1,2023,Gas- Residential,N,"9,307","858,445",92
95032,2,2023,Gas- Residential,N,"9,307","816,408",88
95032,3,2023,Gas- Residential,N,"9,288","753,325",81
95035,1,2023,Gas- Residential,N,"20,732","1,179,988",57
95035,2,2023,Gas- Residential,N,"20,750","1,188,227",57
95035,3,2023,Gas- Residential,N,"20,778","1,083,711",52
95037,1,2023,Gas- Residential,N,"14,406","1,213,570",84
95037,2,2023,Gas- Residential,N,"14,417","1,165,239",81
95037,3,2023,Gas- Residential,N,"14,416","1,058,945",73
95039,1,2023,Gas- Residential,N,139,"12,747",92
95039,2,2023,Gas- Residential,N,139,"12,909",93
95039,3,2023,Gas- Residential,N,137,"11,934",87
95041,1,2023,Gas- Residential,N,308,"21,816",71
95041,2,2023,Gas- Residential,N,310,"22,720",73
95041,3,2023,Gas- Residential,N,310,"20,657",67
95043,1,2023,Gas- Residential,Y,0,0,
95043,2,2023,Gas- Residential,Y,0,0,
95043,3,2023,Gas- Residential,Y,0,0,
95045,1,2023,Gas- Residential,N,976,"66,071",68
95045,2,2023,Gas- Residential,N,976,"63,299",65
95045,3,2023,Gas- Residential,N,981,"56,429",58
95046,1,2023,Gas- Residential,N,"1,272","133,774",105
95046,2,2023,Gas- Residential,N,"1,271","127,627",100
95046,3,2023,Gas- Residential,N,"1,271","117,294",92
95050,1,2023,Gas- Residential,N,"10,650","699,133",66
95050,2,2023,Gas- Residential,N,"10,681","671,068",63
95050,3,2023,Gas- Residential,N,"10,698","618,283",58
95051,1,2023,Gas- Residential,N,"15,589","1,129,988",72
95051,2,2023,Gas- Residential,N,"15,628","1,078,436",69
95051,3,2023,Gas- Residential,N,"15,629","1,008,627",65
95054,1,2023,Gas- Residential,N,"6,345","377,525",59
95054,2,2023,Gas- Residential,N,"6,345","371,516",59
95054,3,2023,Gas- Residential,N,"6,333","347,211",55
95060,1,2023,Gas- Residential,Y,"12,218","852,392",70
95060,2,2023,Gas- Residential,Y,"12,222","849,646",70
95060,3,2023,Gas- Residential,Y,"12,212","800,177",66
95062,1,2023,Gas- Residential,N,"12,067","764,191",63
95062,2,2023,Gas- Residential,N,"12,068","757,316",63
95062,3,2023,Gas- Residential,N,"12,068","714,361",59
95064,1,2023,Gas- Residential,N,349,"15,580",45
95064,2,2023,Gas- Residential,N,346,"16,236",47
95064,3,2023,Gas- Residential,N,348,"15,663",45
95065,1,2023,Gas- Residential,N,"1,954","145,614",75
95065,2,2023,Gas- Residential,N,"1,952","143,956",74
95065,3,2023,Gas- Residential,N,"1,951","133,616",68
95066,1,2023,Gas- Residential,N,"4,140","378,166",91
95066,2,2023,Gas- Residential,N,"4,141","375,141",91
95066,3,2023,Gas- Residential,N,"4,151","347,715",84
95070,1,2023,Gas- Residential,N,"10,417","1,270,842",122
95070,2,2023,Gas- Residential,N,"10,426","1,198,565",115
95070,3,2023,Gas- Residential,N,"10,414","1,115,249",107
95073,1,2023,Gas- Residential,N,"2,499","179,621",72
95073,2,2023,Gas- Residential,N,"2,501","175,849",70
95073,3,2023,Gas- Residential,N,"2,501","165,507",66
95075,1,2023,Gas- Residential,N,152,"13,822",91
95075,2,2023,Gas- Residential,N,151,"13,210",87
95075,3,2023,Gas- Residential,N,151,"11,847",78
95076,1,2023,Gas- Residential,N,"16,902","959,389",57
95076,2,2023,Gas- Residential,N,"16,913","952,473",56
95076,3,2023,Gas- Residential,N,"16,906","897,766",53
95110,1,2023,Gas- Residential,N,"4,102","214,861",52
95110,2,2023,Gas- Residential,N,"4,099","208,182",51
95110,3,2023,Gas- Residential,N,"4,093","203,467",50
95111,1,2023,Gas- Residential,N,"11,553","725,890",63
95111,2,2023,Gas- Residential,N,"11,562","700,988",61
95111,3,2023,Gas- Residential,N,"11,573","657,042",57
95112,1,2023,Gas- Residential,N,"12,585","674,667",54
95112,2,2023,Gas- Residential,N,"12,578","663,243",53
95112,3,2023,Gas- Residential,N,"12,594","637,045",51
95113,1,2023,Gas- Residential,N,177,"17,336",98
95113,2,2023,Gas- Residential,N,179,"16,982",95
95113,3,2023,Gas- Residential,N,181,"17,616",97
95116,1,2023,Gas- Residential,N,"10,875","507,154",47
95116,2,2023,Gas- Residential,N,"10,863","490,985",45
95116,3,2023,Gas- Residential,N,"10,873","475,162",44
95117,1,2023,Gas- Residential,N,"8,634","511,582",59
95117,2,2023,Gas- Residential,N,"8,629","485,235",56
95117,3,2023,Gas- Residential,N,"8,631","450,863",52
95118,1,2023,Gas- Residential,N,"10,029","704,830",70
95118,2,2023,Gas- Residential,N,"10,019","681,013",68
95118,3,2023,Gas- Residential,N,"10,031","614,686",61
95119,1,2023,Gas- Residential,N,"3,216","224,668",70
95119,2,2023,Gas- Residential,N,"3,217","215,120",67
95119,3,2023,Gas- Residential,N,"3,212","194,799",61
95120,1,2023,Gas- Residential,N,"12,060","1,243,479",103
95120,2,2023,Gas- Residential,N,"12,053","1,192,152",99
95120,3,2023,Gas- Residential,N,"12,053","1,053,370",87
95121,1,2023,Gas- Residential,N,"8,943","601,291",67
95121,2,2023,Gas- Residential,N,"8,943","578,066",65
95121,3,2023,Gas- Residential,N,"8,950","535,051",60
95122,1,2023,Gas- Residential,N,"10,386","551,748",53
95122,2,2023,Gas- Residential,N,"10,395","527,537",51
95122,3,2023,Gas- Residential,N,"10,395","520,460",50
95123,1,2023,Gas- Residential,N,"19,176","1,324,089",69
95123,2,2023,Gas- Residential,N,"19,188","1,281,322",67
95123,3,2023,Gas- Residential,N,"19,176","1,172,471",61
95124,1,2023,Gas- Residential,N,"16,125","1,243,213",77
95124,2,2023,Gas- Residential,N,"16,123","1,191,545",74
95124,3,2023,Gas- Residential,N,"16,123","1,090,536",68
95125,1,2023,Gas- Residential,N,"17,478","1,433,212",82
95125,2,2023,Gas- Residential,N,"17,478","1,335,221",76
95125,3,2023,Gas- Residential,N,"17,467","1,192,148",68
95126,1,2023,Gas- Residential,N,"9,365","567,274",61
95126,2,2023,Gas- Residential,N,"9,369","543,944",58
95126,3,2023,Gas- Residential,N,"9,356","516,405",55
95127,1,2023,Gas- Residential,N,"14,144","916,070",65
95127,2,2023,Gas- Residential,N,"14,148","888,791",63
95127,3,2023,Gas- Residential,N,"14,150","836,991",59
95128,1,2023,Gas- Residential,N,"10,435","644,430",62
95128,2,2023,Gas- Residential,N,"10,430","612,975",59
95128,3,2023,Gas- Residential,N,"10,435","573,452",55
95129,1,2023,Gas- Residential,N,"11,008","857,048",78
95129,2,2023,Gas- Residential,N,"11,007","811,511",74
95129,3,2023,Gas- Residential,N,"11,011","746,924",68
95130,1,2023,Gas- Residential,N,"4,472","306,339",69
95130,2,2023,Gas- Residential,N,"4,470","291,480",65
95130,3,2023,Gas- Residential,N,"4,473","265,650",59
95131,1,2023,Gas- Residential,N,"8,422","418,028",50
95131,2,2023,Gas- Residential,N,"8,416","413,138",49
95131,3,2023,Gas- Residential,N,"8,430","375,239",45
95132,1,2023,Gas- Residential,N,"11,312","751,863",66
95132,2,2023,Gas- Residential,N,"11,313","740,456",65
95132,3,2023,Gas- Residential,N,"11,303","674,754",60
95133,1,2023,Gas- Residential,N,"6,803","407,694",60
95133,2,2023,Gas- Residential,N,"6,807","400,859",59
95133,3,2023,Gas- Residential,N,"6,799","373,574",55
95134,1,2023,Gas- Residential,N,"8,232","394,173",48
95134,2,2023,Gas- Residential,N,"8,287","389,395",47
95134,3,2023,Gas- Residential,N,"8,239","382,245",46
95135,1,2023,Gas- Residential,N,"6,881","563,257",82
95135,2,2023,Gas- Residential,N,"6,879","538,240",78
95135,3,2023,Gas- Residential,N,"6,878","500,378",73
95136,1,2023,Gas- Residential,N,"11,523","835,524",73
95136,2,2023,Gas- Residential,N,"11,508","805,619",70
95136,3,2023,Gas- Residential,N,"11,521","739,229",64
95138,1,2023,Gas- Residential,N,"5,802","507,528",87
95138,2,2023,Gas- Residential,N,"5,804","473,828",82
95138,3,2023,Gas- Residential,N,"5,796","450,860",78
95139,1,2023,Gas- Residential,Y,"2,130","159,580",75
95139,2,2023,Gas- Residential,Y,"2,130","153,904",72
95139,3,2023,Gas- Residential,Y,"2,130","137,344",64
95140,1,2023,Gas- Residential,Y,0,0,
95140,2,2023,Gas- Residential,Y,0,0,
95140,3,2023,Gas- Residential,Y,0,0,
95148,1,2023,Gas- Residential,Y,"11,305","814,937",72
95148,2,2023,Gas- Residential,Y,"11,306","795,539",70
95148,3,2023,Gas- Residential,Y,"11,309","732,461",65
95202,1,2023,Gas- Residential,N,"2,049","80,885",39
95202,2,2023,Gas- Residential,N,"2,046","74,844",37
95202,3,2023,Gas- Residential,N,"2,031","69,052",34
95203,1,2023,Gas- Residential,N,"5,310","335,516",63
95203,2,2023,Gas- Residential,N,"5,319","308,467",58
95203,3,2023,Gas- Residential,N,"5,299","262,817",50
95204,1,2023,Gas- Residential,Y,"10,987","810,510",74
95204,2,2023,Gas- Residential,Y,"11,009","759,034",69
95204,3,2023,Gas- Residential,Y,"11,013","635,125",58
95205,1,2023,Gas- Residential,N,"10,295","627,466",61
95205,2,2023,Gas- Residential,N,"10,292","578,844",56
95205,3,2023,Gas- Residential,N,"10,292","527,152",51
95206,1,2023,Gas- Residential,N,"17,016","1,130,491",66
95206,2,2023,Gas- Residential,N,"17,025","1,041,675",61
95206,3,2023,Gas- Residential,N,"17,019","922,437",54
95207,1,2023,Gas- Residential,N,"16,616","1,159,955",70
95207,2,2023,Gas- Residential,N,"16,618","1,063,754",64
95207,3,2023,Gas- Residential,N,"16,631","923,132",56
95209,1,2023,Gas- Residential,N,"13,118","1,088,960",83
95209,2,2023,Gas- Residential,N,"13,133","1,002,484",76
95209,3,2023,Gas- Residential,N,"13,166","825,152",63
95210,1,2023,Gas- Residential,N,"11,435","742,700",65
95210,2,2023,Gas- Residential,N,"11,426","678,645",59
95210,3,2023,Gas- Residential,N,"11,441","595,507",52
95211,1,2023,Gas- Residential,Y,0,0,
95211,2,2023,Gas- Residential,Y,0,0,
95211,3,2023,Gas- Residential,Y,0,0,
95212,1,2023,Gas- Residential,N,"7,560","649,870",86
95212,2,2023,Gas- Residential,N,"7,552","594,997",79
95212,3,2023,Gas- Residential,N,"7,568","509,035",67
95215,1,2023,Gas- Residential,N,"5,326","374,847",70
95215,2,2023,Gas- Residential,N,"5,321","346,690",65
95215,3,2023,Gas- Residential,N,"5,308","306,181",58
95219,1,2023,Gas- Residential,N,"11,115","832,469",75
95219,2,2023,Gas- Residential,N,"11,122","756,744",68
95219,3,2023,Gas- Residential,N,"11,122","634,646",57
95220,1,2023,Gas- Residential,N,"1,001","100,206",100
95220,2,2023,Gas- Residential,N,"1,002","96,538",96
95220,3,2023,Gas- Residential,N,999,"84,031",84
95227,1,2023,Gas- Residential,N,115,"12,929",112
95227,2,2023,Gas- Residential,N,115,"12,266",107
95227,3,2023,Gas- Residential,N,115,"11,069",96
95231,1,2023,Gas- Residential,N,703,"47,912",68
95231,2,2023,Gas- Residential,N,704,"48,190",68
95231,3,2023,Gas- Residential,N,717,"37,719",53
95236,1,2023,Gas- Residential,N,629,"53,137",84
95236,2,2023,Gas- Residential,N,630,"49,950",79
95236,3,2023,Gas- Residential,N,630,"43,285",69
95237,1,2023,Gas- Residential,N,"1,043","81,103",78
95237,2,2023,Gas- Residential,N,"1,042","77,914",75
95237,3,2023,Gas- Residential,N,"1,044","68,444",66
95240,1,2023,Gas- Residential,N,"13,452","989,101",74
95240,2,2023,Gas- Residential,N,"13,444","908,554",68
95240,3,2023,Gas- Residential,N,"13,474","818,372",61
95242,1,2023,Gas- Residential,N,"10,304","874,862",85
95242,2,2023,Gas- Residential,N,"10,318","807,469",78
95242,3,2023,Gas- Residential,N,"10,353","694,244",67
95249,1,2023,Gas- Residential,N,713,"56,289",79
95249,2,2023,Gas- Residential,N,718,"53,822",75
95249,3,2023,Gas- Residential,N,714,"49,014",69
95252,1,2023,Gas- Residential,N,255,"13,956",55
95252,2,2023,Gas- Residential,N,256,"13,107",51
95252,3,2023,Gas- Residential,N,255,"12,336",48
95258,1,2023,Gas- Residential,N,"1,367","123,551",90
95258,2,2023,Gas- Residential,N,"1,368","115,144",84
95258,3,2023,Gas- Residential,N,"1,367","99,681",73
95301,1,2023,Gas- Residential,N,"11,067","795,401",72
95301,2,2023,Gas- Residential,N,"11,061","720,231",65
95301,3,2023,Gas- Residential,N,"11,055","620,364",56
95304,1,2023,Gas- Residential,N,"3,005","274,729",91
95304,2,2023,Gas- Residential,N,"3,012","247,036",82
95304,3,2023,Gas- Residential,N,"3,021","210,378",70
95307,1,2023,Gas- Residential,N,"11,876","910,062",77
95307,2,2023,Gas- Residential,N,"11,875","821,141",69
95307,3,2023,Gas- Residential,N,"11,886","705,912",59
95313,1,2023,Gas- Residential,N,112,"7,865",70
95313,2,2023,Gas- Residential,N,112,"7,161",64
95313,3,2023,Gas- Residential,N,112,"6,565",59
95315,1,2023,Gas- Residential,N,"2,573","175,445",68
95315,2,2023,Gas- Residential,N,"2,569","158,970",62
95315,3,2023,Gas- Residential,N,"2,570","128,198",50
95316,1,2023,Gas- Residential,N,"1,654","143,976",87
95316,2,2023,Gas- Residential,N,"1,655","120,075",73
95316,3,2023,Gas- Residential,N,"1,660","100,155",60
95319,1,2023,Gas- Residential,N,999,"65,302",65
95319,2,2023,Gas- Residential,N,996,"54,506",55
95319,3,2023,Gas- Residential,N,999,"48,247",48
95320,1,2023,Gas- Residential,N,"2,837","219,026",77
95320,2,2023,Gas- Residential,N,"2,837","200,547",71
95320,3,2023,Gas- Residential,N,"2,836","177,370",63
95322,1,2023,Gas- Residential,N,"2,328","170,714",73
95322,2,2023,Gas- Residential,N,"2,333","150,042",64
95322,3,2023,Gas- Residential,N,"2,333","125,980",54
95323,1,2023,Gas- Residential,N,172,"12,043",70
95323,2,2023,Gas- Residential,N,173,"11,183",65
95323,3,2023,Gas- Residential,N,174,"9,753",56
95324,1,2023,Gas- Residential,N,"1,788","134,088",75
95324,2,2023,Gas- Residential,N,"1,791","120,506",67
95324,3,2023,Gas- Residential,N,"1,785","97,660",55
95326,1,2023,Gas- Residential,N,"2,440","202,949",83
95326,2,2023,Gas- Residential,N,"2,450","181,715",74
95326,3,2023,Gas- Residential,N,"2,459","155,575",63
95328,1,2023,Gas- Residential,N,"1,245","79,856",64
95328,2,2023,Gas- Residential,N,"1,250","73,040",58
95328,3,2023,Gas- Residential,N,"1,262","61,773",49
95330,1,2023,Gas- Residential,N,"9,030","699,997",78
95330,2,2023,Gas- Residential,N,"9,087","637,666",70
95330,3,2023,Gas- Residential,N,"9,144","553,260",61
95333,1,2023,Gas- Residential,Y,0,0,
95333,2,2023,Gas- Residential,Y,0,0,
95333,3,2023,Gas- Residential,Y,0,0,
95334,1,2023,Gas- Residential,N,"3,892","260,754",67
95334,2,2023,Gas- Residential,N,"3,897","231,370",59
95334,3,2023,Gas- Residential,N,"3,898","199,052",51
95336,1,2023,Gas- Residential,N,"16,043","1,114,270",69
95336,2,2023,Gas- Residential,N,"16,066","1,038,290",65
95336,3,2023,Gas- Residential,N,"16,105","882,481",55
95337,1,2023,Gas- Residential,N,"13,736","984,813",72
95337,2,2023,Gas- Residential,N,"13,751","900,645",65
95337,3,2023,Gas- Residential,N,"13,794","763,491",55
95340,1,2023,Gas- Residential,N,"12,246","906,070",74
95340,2,2023,Gas- Residential,N,"12,249","827,944",68
95340,3,2023,Gas- Residential,N,"12,255","708,406",58
95341,1,2023,Gas- Residential,N,"7,907","438,752",55
95341,2,2023,Gas- Residential,N,"7,917","400,324",51
95341,3,2023,Gas- Residential,N,"7,919","353,067",45
95348,1,2023,Gas- Residential,N,"11,663","747,977",64
95348,2,2023,Gas- Residential,N,"11,628","689,313",59
95348,3,2023,Gas- Residential,N,"11,624","597,452",51
95350,1,2023,Gas- Residential,N,"18,045","1,430,072",79
95350,2,2023,Gas- Residential,N,"18,059","1,294,317",72
95350,3,2023,Gas- Residential,N,"18,079","1,119,675",62
95351,1,2023,Gas- Residential,N,"10,922","739,022",68
95351,2,2023,Gas- Residential,N,"10,940","662,526",61
95351,3,2023,Gas- Residential,N,"10,944","602,672",55
95354,1,2023,Gas- Residential,N,"8,326","600,883",72
95354,2,2023,Gas- Residential,N,"8,338","538,176",65
95354,3,2023,Gas- Residential,N,"8,333","471,247",57
95355,1,2023,Gas- Residential,N,"20,455","1,641,275",80
95355,2,2023,Gas- Residential,N,"20,463","1,482,096",72
95355,3,2023,Gas- Residential,N,"20,494","1,284,444",63
95356,1,2023,Gas- Residential,N,"10,695","968,608",91
95356,2,2023,Gas- Residential,N,"10,718","893,803",83
95356,3,2023,Gas- Residential,N,"10,728","807,703",75
95357,1,2023,Gas- Residential,N,"2,637","223,457",85
95357,2,2023,Gas- Residential,N,"2,639","201,705",76
95357,3,2023,Gas- Residential,N,"2,642","173,194",66
95358,1,2023,Gas- Residential,Y,"6,721","507,956",76
95358,2,2023,Gas- Residential,Y,"6,722","457,963",68
95358,3,2023,Gas- Residential,Y,"6,726","424,589",63
95360,1,2023,Gas- Residential,N,"3,560","256,819",72
95360,2,2023,Gas- Residential,N,"3,566","223,353",63
95360,3,2023,Gas- Residential,N,"3,564","187,579",53
95361,1,2023,Gas- Residential,N,"9,132","669,097",73
95361,2,2023,Gas- Residential,N,"9,129","624,334",68
95361,3,2023,Gas- Residential,N,"9,131","531,751",58
95363,1,2023,Gas- Residential,N,"7,049","536,230",76
95363,2,2023,Gas- Residential,N,"7,049","473,822",67
95363,3,2023,Gas- Residential,N,"7,050","426,984",61
95365,1,2023,Gas- Residential,Y,"1,199","62,631",52
95365,2,2023,Gas- Residential,Y,"1,196","62,984",53
95365,3,2023,Gas- Residential,Y,"1,190","55,456",47
95366,1,2023,Gas- Residential,N,"5,556","445,358",80
95366,2,2023,Gas- Residential,N,"5,559","420,041",76
95366,3,2023,Gas- Residential,N,"5,556","346,135",62
95367,1,2023,Gas- Residential,N,"7,642","573,664",75
95367,2,2023,Gas- Residential,N,"7,648","538,250",70
95367,3,2023,Gas- Residential,N,"7,660","460,617",60
95368,1,2023,Gas- Residential,N,"4,007","297,265",74
95368,2,2023,Gas- Residential,N,"4,010","267,694",67
95368,3,2023,Gas- Residential,N,"4,012","229,091",57
95376,1,2023,Gas- Residential,N,"16,925","1,214,191",72
95376,2,2023,Gas- Residential,N,"16,953","1,095,745",65
95376,3,2023,Gas- Residential,N,"16,944","944,808",56
95377,1,2023,Gas- Residential,N,"10,136","826,721",82
95377,2,2023,Gas- Residential,N,"10,158","739,603",73
95377,3,2023,Gas- Residential,N,"10,207","633,578",62
95380,1,2023,Gas- Residential,N,"11,855","830,888",70
95380,2,2023,Gas- Residential,N,"11,845","724,538",61
95380,3,2023,Gas- Residential,N,"11,836","620,359",52
95382,1,2023,Gas- Residential,N,"11,780","983,282",83
95382,2,2023,Gas- Residential,N,"11,783","882,690",75
95382,3,2023,Gas- Residential,N,"11,795","758,417",64
95385,1,2023,Gas- Residential,Y,0,0,
95385,2,2023,Gas- Residential,Y,0,0,
95385,3,2023,Gas- Residential,Y,0,0,
95386,1,2023,Gas- Residential,N,"2,559","173,248",68
95386,2,2023,Gas- Residential,N,"2,556","158,539",62
95386,3,2023,Gas- Residential,N,"2,560","137,238",54
95387,1,2023,Gas- Residential,N,233,"8,133",35
95387,2,2023,Gas- Residential,N,233,"8,577",37
95387,3,2023,Gas- Residential,N,233,"7,554",32
95388,1,2023,Gas- Residential,N,"3,168","190,542",60
95388,2,2023,Gas- Residential,N,"3,174","169,890",54
95388,3,2023,Gas- Residential,N,"3,179","148,561",47
95391,1,2023,Gas- Residential,N,"7,205","634,084",88
95391,2,2023,Gas- Residential,N,"7,214","588,035",82
95391,3,2023,Gas- Residential,N,"7,211","499,282",69
95401,1,2023,Gas- Residential,N,"11,389","724,173",64
95401,2,2023,Gas- Residential,N,"11,386","715,594",63
95401,3,2023,Gas- Residential,N,"11,387","661,025",58
95403,1,2023,Gas- Residential,N,"13,944","924,133",66
95403,2,2023,Gas- Residential,N,"13,961","906,397",65
95403,3,2023,Gas- Residential,N,"13,982","852,643",61
95404,1,2023,Gas- Residential,N,"13,054","954,430",73
95404,2,2023,Gas- Residential,N,"13,054","906,862",69
95404,3,2023,Gas- Residential,N,"13,043","869,834",67
95405,1,2023,Gas- Residential,N,"8,519","632,951",74
95405,2,2023,Gas- Residential,N,"8,520","612,695",72
95405,3,2023,Gas- Residential,N,"8,515","577,449",68
95407,1,2023,Gas- Residential,N,"11,150","622,183",56
95407,2,2023,Gas- Residential,N,"11,158","607,861",54
95407,3,2023,Gas- Residential,N,"11,174","589,408",53
95409,1,2023,Gas- Residential,N,"11,159","906,116",81
95409,2,2023,Gas- Residential,N,"11,162","868,173",78
95409,3,2023,Gas- Residential,N,"11,156","839,909",75
95425,1,2023,Gas- Residential,N,"3,291","237,492",72
95425,2,2023,Gas- Residential,N,"3,292","228,057",69
95425,3,2023,Gas- Residential,N,"3,296","218,673",66
95436,1,2023,Gas- Residential,N,"1,045","71,881",69
95436,2,2023,Gas- Residential,N,"1,042","68,822",66
95436,3,2023,Gas- Residential,N,"1,041","65,808",63
95439,1,2023,Gas- Residential,N,180,"11,969",66
95439,2,2023,Gas- Residential,N,180,"11,786",65
95439,3,2023,Gas- Residential,N,181,"11,033",61
95441,1,2023,Gas- Residential,N,272,"21,309",78
95441,2,2023,Gas- Residential,N,272,"20,692",76
95441,3,2023,Gas- Residential,N,271,"19,737",73
95442,1,2023,Gas- Residential,N,914,"69,944",77
95442,2,2023,Gas- Residential,N,913,"61,803",68
95442,3,2023,Gas- Residential,N,912,"58,145",64
95444,1,2023,Gas- Residential,N,274,"16,269",59
95444,2,2023,Gas- Residential,N,280,"16,005",57
95444,3,2023,Gas- Residential,N,281,"15,732",56
95448,1,2023,Gas- Residential,N,"5,186","385,071",74
95448,2,2023,Gas- Residential,N,"5,178","368,031",71
95448,3,2023,Gas- Residential,N,"5,185","345,717",67
95449,1,2023,Gas- Residential,N,210,"12,365",59
95449,2,2023,Gas- Residential,N,209,"12,331",59
95449,3,2023,Gas- Residential,N,211,"11,337",54
95452,1,2023,Gas- Residential,N,369,"30,077",82
95452,2,2023,Gas- Residential,N,369,"29,356",80
95452,3,2023,Gas- Residential,N,369,"28,455",77
95470,1,2023,Gas- Residential,N,802,"64,378",80
95470,2,2023,Gas- Residential,N,801,"62,485",78
95470,3,2023,Gas- Residential,N,806,"61,047",76
95472,1,2023,Gas- Residential,N,"6,773","528,283",78
95472,2,2023,Gas- Residential,N,"6,774","513,602",76
95472,3,2023,Gas- Residential,N,"6,786","492,603",73
95476,1,2023,Gas- Residential,N,"12,677","965,195",76
95476,2,2023,Gas- Residential,N,"12,667","944,968",75
95476,3,2023,Gas- Residential,N,"12,664","901,346",71
95482,1,2023,Gas- Residential,N,"8,662","643,134",74
95482,2,2023,Gas- Residential,N,"8,667","606,189",70
95482,3,2023,Gas- Residential,N,"8,661","604,252",70
95490,1,2023,Gas- Residential,N,"2,340","168,823",72
95490,2,2023,Gas- Residential,N,"2,342","159,112",68
95490,3,2023,Gas- Residential,N,"2,344","161,797",69
95492,1,2023,Gas- Residential,N,"8,455","687,165",81
95492,2,2023,Gas- Residential,N,"8,459","663,570",78
95492,3,2023,Gas- Residential,N,"8,462","604,756",71
95501,1,2023,Gas- Residential,N,"9,323","596,737",64
